,roundinfo_id,fight_id,fight_round,fighter_id,kd,sig_str_made,sig_str_attempted,sig_str_percent,total_str_made,total_str_attempted,td_made,td_attempted,td_percent,pass,rev,head_attempted,head_made,body_attempted,body_made,leg_attempted,leg_made,distance_attempted,distance_made,clinch_attempted,clinch_made,ground_attempted
247,9583,2,5233,0,42,84,50,43,85,0,0,0,0,0,54,15,7,5,23,22,83,41,1,1,0,0
248,9583,3,5232,0,38,66,57,46,81,1,2,50,0,0,53,25,11,11,2,2,40,20,4,4,22,14
249,9583,3,5233,0,20,47,42,20,50,1,1,100,0,0,38,13,4,2,5,5,46,19,1,1,0,0
250,9583,4,5232,0,43,77,55,49,84,1,1,100,1,0,52,22,16,13,9,8,65,33,5,4,7,6
251,9583,4,5233,0,24,64,37,28,69,0,0,0,0,0,53,17,6,3,5,4,64,24,0,0,0,0
252,9583,5,5232,0,53,94,56,55,96,0,0,0,0,0,74,37,13,11,7,5,78,40,13,12,3,1
253,9583,5,5233,0,36,78,46,57,99,0,1,0,0,1,59,21,11,7,8,8,75,33,3,3,0,0
254,9584,1,5234,0,2,8,25,2,8,0,1,0,0,0,8,2,0,0,0,0,8,2,0,0,0,0
255,9584,1,5235,0,14,24,58,14,24,0,0,0,0,0,20,11,1,0,3,3,24,14,0,0,0,0
256,9585,1,5236,0,17,29,58,75,95,0,3,0,0,0,25,14,4,3,0,0,7,1,22,16,0,0
257,9585,1,5237,0,6,13,46,28,36,0,0,0,0,0,8,2,5,4,0,0,7,2,6,4,0,0
258,9585,2,5236,0,11,14,78,71,77,3,6,50,0,0,9,6,5,5,0,0,5,2,9,9,0,0
259,9585,2,5237,0,5,8,62,16,19,0,0,0,0,0,6,3,1,1,1,1,8,5,0,0,0,0
260,9585,3,5236,0,28,35,80,81,103,1,4,25,0,1,31,24,4,4,0,0,5,2,14,14,16,12
261,9585,3,5237,0,6,15,40,25,35,1,1,100,0,0,13,5,2,1,0,0,14,6,1,0,0,0
262,9586,1,5238,0,4,7,57,5,8,0,2,0,5,0,6,3,1,1,0,0,7,4,0,0,0,0
263,9586,1,5239,0,16,32,50,27,46,0,0,0,0,0,23,10,1,0,8,6,18,7,3,1,11,8
264,9586,2,5238,0,23,40,57,23,40,0,0,0,0,0,24,9,2,0,14,14,40,23,0,0,0,0
265,9586,2,5239,0,26,77,33,26,77,0,1,0,0,0,52,8,6,6,19,12,76,25,1,1,0,0
266,9586,3,5238,0,4,9,44,4,9,0,0,0,0,0,5,1,1,0,3,3,9,4,0,0,0,0
267,9586,3,5239,1,7,22,31,7,22,0,0,0,0,0,19,5,0,0,3,2,19,4,0,0,3,3
268,9587,1,5240,0,17,52,32,17,52,0,0,0,0,0,37,6,9,6,6,5,52,17,0,0,0,0
269,9587,1,5241,0,5,46,10,5,46,0,0,0,0,0,42,3,4,2,0,0,46,5,0,0,0,0
270,9587,2,5240,1,13,28,46,13,28,0,0,0,0,0,23,9,3,2,2,2,25,10,0,0,3,3
271,9587,2,5241,0,8,32,25,8,32,0,0,0,0,0,27,4,3,2,2,2,32,8,0,0,0,0
272,9588,1,5242,0,11,24,45,11,24,0,0,0,0,0,18,5,3,3,3,3,24,11,0,0,0,0
273,9588,1,5243,0,44,73,60,44,73,0,0,0,0,0,54,27,14,12,5,5,61,36,12,8,0,0
274,9589,1,5244,0,25,87,28,25,87,1,2,50,0,0,62,11,20,10,5,4,87,25,0,0,0,0
275,9589,1,5245,0,43,116,37,44,117,0,0,0,0,0,92,27,19,12,5,4,115,43,1,0,0,0
276,9589,2,5244,0,22,67,32,22,67,0,1,0,0,0,37,7,26,11,4,4,67,22,0,0,0,0
277,9589,2,5245,0,41,94,43,41,94,0,1,0,0,0,63,19,26,18,5,4,93,40,1,1,0,0
278,9590,1,5246,1,50,98,51,59,107,0,0,0,0,0,61,23,26,17,11,10,95,48,2,2,1,0
279,9590,1,5247,0,8,40,20,8,40,0,1,0,0,0,26,4,10,2,4,2,40,8,0,0,0,0
280,9591,1,5248,0,29,67,43,53,91,0,0,0,0,0,53,19,6,4,8,6,67,29,0,0,0,0
281,9591,1,5249,0,9,47,19,13,54,1,1,100,0,0,45,8,2,1,0,0,43,7,0,0,4,2
282,9591,2,5248,0,23,61,37,30,72,0,0,0,0,0,46,14,8,3,7,6,58,22,0,0,3,1
283,9591,2,5249,0,8,45,17,26,67,0,0,0,0,0,41,7,2,0,2,1,42,7,0,0,3,1
284,9591,3,5248,0,37,90,41,41,94,0,0,0,0,0,74,28,11,5,5,4,88,35,2,2,0,0
285,9591,3,5249,0,17,62,27,18,63,1,2,50,0,0,57,14,5,3,0,0,60,16,2,1,0,0
286,9592,1,5250,0,3,13,23,3,13,0,1,0,0,0,7,0,3,1,3,2,13,3,0,0,0,0
287,9592,1,5251,0,6,11,54,6,11,0,0,0,1,0,8,3,1,1,2,2,11,6,0,0,0,0
288,9593,1,5252,0,6,18,33,6,18,0,0,0,0,0,18,6,0,0,0,0,18,6,0,0,0,0
289,9593,1,5253,1,16,49,32,16,49,0,0,0,0,0,47,15,2,1,0,0,42,12,6,3,1,1
290,9594,1,5254,0,17,43,39,22,48,1,1,100,0,0,34,12,8,4,1,1,41,15,0,0,2,2
291,9594,1,5255,0,13,47,27,13,47,0,1,0,0,0,37,8,7,3,3,2,47,13,0,0,0,0
292,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
293,9594,2,5255,0,19,47,40,19,48,0,2,0,0,0,37,10,7,6,3,3,44,17,3,2,0,0
294,9594,3,5254,0,23,58,39,30,71,0,0,0,0,0,52,18,6,5,0,0,57,22,1,1,0,0
295,9594,3,5255,0,21,56,37,23,59,0,4,0,0,0,48,15,8,6,0,0,55,20,1,1,0,0
296,9594,4,5254,0,23,70,32,24,71,0,0,0,0,0,64,17,6,6,0,0,69,22,1,1,0,0
297,9594,4,5255,0,33,77,42,38,83,0,2,0,0,0,71,28,6,5,0,0,75,31,2,2,0,0
298,9594,5,5254,0,24,51,47,32,60,0,0,0,0,0,40,14,11,10,0,0,49,22,2,2,0,0
299,9594,5,5255,0,21,54,38,26,61,0,2,0,0,0,49,18,5,3,0,0,53,20,1,1,0,0
300,9595,1,5256,0,20,36,55,22,38,0,0,0,0,0,25,11,5,3,6,6,33,17,3,3,0,0
301,9595,1,5257,0,22,38,57,36,56,1,3,33,0,0,19,6,5,5,14,11,34,19,1,1,3,2
302,9595,2,5256,0,20,45,44,22,48,1,1,100,0,0,36,12,6,5,3,3,39,16,2,2,4,2
303,9595,2,5257,0,16,39,41,21,44,1,3,33,0,0,28,6,5,4,6,6,36,13,1,1,2,2
304,9595,3,5256,0,14,38,36,16,40,0,0,0,0,0,33,11,0,0,5,3,37,13,1,1,0,0
305,9595,3,5257,0,25,51,49,29,55,1,1,100,0,0,33,13,4,4,14,8,43,19,4,3,4,3
306,9595,4,5256,0,14,23,60,39,49,0,0,0,0,1,16,9,5,3,2,2,18,10,0,0,5,4
307,9595,4,5257,0,12,27,44,32,50,2,3,66,0,0,20,6,1,1,6,5,16,9,2,0,9,3
308,9595,5,5256,0,18,26,69,31,44,1,1,100,0,0,21,14,1,1,4,3,9,4,0,0,17,14
309,9595,5,5257,0,8,18,44,44,67,0,1,0,0,0,12,5,1,0,5,3,9,4,0,0,9,4
310,9596,1,5258,0,35,45,77,67,80,1,3,33,0,0,31,22,10,9,4,4,25,18,0,0,20,17
311,9596,1,5259,0,18,35,51,36,54,0,0,0,1,0,30,14,2,2,3,2,22,11,0,0,13,7
312,9596,2,5258,0,27,47,57,39,59,1,4,25,0,0,35,19,9,5,3,3,38,19,0,0,9,8
313,9596,2,5259,0,32,65,49,36,69,0,0,0,0,0,47,18,15,12,3,2,55,27,1,1,9,4
314,9596,3,5258,0,32,63,50,32,63,1,2,50,0,0,47,18,13,11,3,3,62,32,1,0,0,0
315,9596,3,5259,1,38,64,59,38,64,0,0,0,0,0,53,28,9,8,2,2,63,37,0,0,1,1
316,9597,1,5260,0,54,81,66,68,96,0,0,0,0,0,61,37,9,8,11,9,79,53,2,1,0,0
317,9597,1,5261,0,63,131,48,81,150,0,2,0,0,0,109,49,17,11,5,3,120,54,11,9,0,0
318,9597,2,5260,0,82,114,71,85,117,0,0,0,0,0,84,55,17,14,13,13,100,71,14,11,0,0
319,9597,2,5261,0,54,130,41,57,133,0,2,0,0,0,116,43,11,8,3,3,125,52,5,2,0,0
320,9597,3,5260,0,57,93,61,79,116,0,0,0,0,0,74,41,11,10,8,6,73,38,19,18,1,1
321,9597,3,5261,0,47,88,53,58,100,0,10,0,0,0,76,37,11,9,1,1,77,39,11,8,0,0
322,9598,1,5262,0,40,77,51,41,78,0,0,0,0,0,58,27,7,3,12,10,73,36,4,4,0,0
323,9598,1,5263,0,49,99,49,50,100,0,2,0,0,0,85,35,7,7,7,7,96,46,3,3,0,0
324,9598,2,5262,1,38,60,63,51,73,0,0,0,0,0,51,29,2,2,7,7,47,30,0,0,13,8
325,9598,2,5263,0,24,69,34,24,69,0,2,0,0,0,51,11,15,10,3,3,69,24,0,0,0,0
326,9598,3,5262,0,38,46,82,41,54,0,0,0,0,0,34,27,3,2,9,9,44,36,1,1,1,1
327,9598,3,5263,0,30,77,38,30,77,1,2,50,0,0,63,18,13,11,1,1,76,29,1,1,0,0
328,9599,1,5264,0,9,14,64,23,29,0,0,0,0,0,6,2,6,5,2,2,7,3,7,6,0,0
329,9599,1,5265,0,3,10,30,11,18,2,7,28,0,0,6,3,2,0,2,0,4,0,5,2,1,1
330,9599,2,5264,1,2,4,50,2,4,0,0,0,0,0,4,2,0,0,0,0,2,1,0,0,2,1
331,9599,2,5265,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
332,9600,1,5266,0,10,30,33,10,30,0,0,0,0,0,21,5,6,3,3,2,30,10,0,0,0,0
333,9600,1,5267,1,28,40,70,29,41,0,0,0,0,0,35,23,2,2,3,3,26,16,0,0,14,12
334,9601,1,5268,0,48,90,53,49,91,0,3,0,0,0,63,24,18,15,9,9,85,46,5,2,0,0
335,9601,1,5193,1,21,36,58,22,37,0,0,0,0,0,27,15,8,5,1,1,33,18,2,2,1,1
336,9602,1,5269,0,17,24,70,21,29,1,3,33,0,0,13,7,4,3,7,7,21,15,2,1,1,1
337,9602,1,5270,0,18,31,58,25,39,0,0,0,1,0,23,11,4,3,4,4,25,13,6,5,0,0
338,9602,2,5269,0,5,11,45,8,14,0,2,0,0,0,6,3,4,1,1,1,10,4,1,1,0,0
339,9602,2,5270,0,24,32,75,39,48,0,1,0,3,0,31,23,1,1,0,0,8,3,0,0,24,21
340,9603,1,5271,1,18,28,64,22,32,0,0,0,0,0,21,11,5,5,2,2,22,14,6,4,0,0
341,9603,1,5272,0,22,50,44,24,54,0,1,0,0,0,44,16,3,3,3,3,48,20,2,2,0,0
342,9604,1,5273,0,22,40,55,22,40,0,0,0,0,0,19,3,18,17,3,2,38,20,2,2,0,0
343,9604,1,5274,0,21,34,61,24,37,0,0,0,0,0,16,3,3,3,15,15,33,20,1,1,0,0
344,9604,2,5273,0,8,11,72,8,11,0,0,0,0,0,5,3,5,4,1,1,11,8,0,0,0,0
345,9604,2,5274,1,17,36,47,20,39,0,0,0,0,0,25,10,2,1,9,6,19,8,0,0,17,9
346,9605,1,5275,0,48,105,45,48,105,0,0,0,0,0,85,29,10,9,10,10,105,48,0,0,0,0
347,9605,1,5276,0,25,56,44,25,56,0,0,0,0,0,38,10,7,6,11,9,56,25,0,0,0,0
348,9605,2,5275,0,57,119,47,57,119,0,0,0,0,0,103,43,11,9,5,5,118,56,1,1,0,0
349,9605,2,5276,0,25,68,36,26,69,0,0,0,0,0,54,13,4,3,10,9,66,24,2,1,0,0
350,9605,3,5275,0,48,97,49,48,97,0,0,0,0,0,82,38,7,3,8,7,96,48,1,0,0,0
351,9605,3,5276,0,27,65,41,27,65,0,0,0,0,0,57,20,3,2,5,5,62,27,3,0,0,0
352,9606,1,5277,0,21,36,58,23,38,0,0,0,0,0,14,4,10,8,12,9,33,18,3,3,0,0
353,9606,1,5278,0,11,24,45,12,25,0,1,0,0,0,14,5,8,5,2,1,23,10,1,1,0,0
354,9606,2,5277,0,31,43,72,31,43,0,0,0,0,0,21,13,11,8,11,10,41,29,2,2,0,0
355,9606,2,5278,0,16,37,43,16,37,0,1,0,0,0,27,12,6,2,4,2,35,14,2,2,0,0
356,9606,3,5277,0,23,45,51,23,45,0,0,0,0,0,28,9,11,9,6,5,43,21,2,2,0,0
357,9606,3,5278,0,19,42,45,19,42,0,2,0,0,0,29,10,10,6,3,3,38,17,4,2,0,0
358,9607,1,5279,0,24,52,46,24,52,0,0,0,0,0,35,10,13,10,4,4,49,22,3,2,0,0
359,9607,1,5280,0,34,75,45,34,75,0,1,0,0,0,62,23,11,9,2,2,75,34,0,0,0,0
360,9607,2,5279,0,28,48,58,28,48,0,0,0,0,0,30,11,15,14,3,3,46,28,2,0,0,0
361,9607,2,5280,0,26,71,36,31,78,1,3,33,0,0,63,21,7,4,1,1,69,25,2,1,0,0
362,9607,3,5279,0,41,65,63,70,97,0,0,0,0,0,34,14,31,27,0,0,34,18,17,14,14,9
363,9607,3,5280,0,19,48,39,24,55,0,3,0,0,0,43,17,5,2,0,0,47,18,1,1,0,0
364,9608,1,5281,0,6,8,75,29,34,0,0,0,0,0,6,4,0,0,2,2,7,5,0,0,1,1
365,9608,1,5282,0,10,15,66,51,61,1,2,50,1,0,14,9,1,1,0,0,4,0,0,0,11,10
366,9608,2,5281,0,22,37,59,24,39,0,0,0,0,0,31,16,6,6,0,0,36,21,1,1,0,0
367,9608,2,5282,0,13,24,54,20,32,1,4,25,1,0,19,8,5,5,0,0,21,11,0,0,3,2
368,9609,1,5283,0,19,37,51,19,37,0,0,0,0,0,21,4,4,4,12,11,35,17,2,2,0,0
369,9609,1,5284,0,37,85,43,39,87,0,2,0,0,0,68,21,6,6,11,10,83,36,2,1,0,0
370,9609,2,5283,0,38,65,58,40,67,0,0,0,0,0,50,23,8,8,7,7,63,36,2,2,0,0
371,9609,2,5284,0,45,113,39,45,113,0,1,0,0,0,95,30,12,9,6,6,113,45,0,0,0,0
372,9609,3,5283,1,36,57,63,41,63,0,0,0,0,1,49,29,6,5,2,2,46,28,2,1,9,7
373,9609,3,5284,0,37,86,43,37,87,0,0,0,0,1,78,29,4,4,4,4,86,37,0,0,0,0
374,9609,4,5283,0,36,67,53,38,69,0,1,0,1,0,59,28,8,8,0,0,64,34,3,2,0,0
375,9609,4,5284,0,25,83,30,26,84,1,3,33,0,0,77,20,5,4,1,1,83,25,0,0,0,0
376,9609,5,5283,0,20,44,45,20,44,0,1,0,0,0,38,16,3,2,3,2,44,20,0,0,0,0
377,9609,5,5284,0,25,78,32,25,78,0,0,0,0,0,71,18,5,5,2,2,78,25,0,0,0,0
378,9610,1,5285,0,2,3,66,13,14,1,1,100,2,0,3,2,0,0,0,0,3,2,0,0,0,0
379,9610,1,5286,0,4,13,30,19,28,0,0,0,0,0,10,1,0,0,3,3,13,4,0,0,0,0
380,9611,1,5287,0,20,38,52,31,49,0,0,0,0,0,33,15,4,4,1,1,33,16,2,1,3,3
381,9611,1,5288,0,9,35,25,14,41,0,3,0,0,0,30,5,3,2,2,2,32,7,3,2,0,0
382,9611,2,5287,0,22,43,51,23,44,0,0,0,0,0,35,14,8,8,0,0,35,14,8,8,0,0
383,9611,2,5288,0,28,63,44,35,70,0,7,0,0,0,52,19,10,9,1,0,51,20,12,8,0,0
384,9611,3,5287,0,33,58,56,35,60,0,0,0,0,0,49,24,6,6,3,3,46,24,12,9,0,0
385,9611,3,5288,0,21,41,51,24,46,0,6,0,0,0,35,15,4,4,2,2,38,20,3,1,0,0
386,9612,1,5289,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
387,9612,1,5290,0,25,25,100,58,62,1,2,50,3,0,25,25,0,0,0,0,1,1,0,0,24,24
388,9613,1,5291,1,27,41,65,27,41,0,1,0,0,0,32,18,8,8,1,1,37,23,3,3,1,1
389,9613,1,5292,0,16,36,44,22,42,0,0,0,0,0,27,9,4,2,5,5,29,11,7,5,0,0
390,9613,2,5291,0,13,26,50,23,36,1,2,50,0,0,18,8,6,3,2,2,22,10,4,3,0,0
391,9613,2,5292,0,19,34,55,21,38,0,0,0,0,0,16,6,5,1,13,12,31,17,3,2,0,0
392,9613,3,5291,0,26,41,63,26,41,0,1,0,0,0,32,17,9,9,0,0,41,26,0,0,0,0
393,9613,3,5292,0,13,32,40,13,32,0,1,0,0,0,24,8,3,0,5,5,32,13,0,0,0,0
394,9614,1,5293,0,8,18,44,36,50,0,1,0,1,0,13,5,3,1,2,2,17,7,1,1,0,0
395,9614,1,5294,1,12,23,52,79,90,1,3,33,0,0,23,12,0,0,0,0,18,8,2,1,3,3
396,9614,2,5293,0,26,83,31,33,90,1,2,50,0,0,71,18,10,6,2,2,80,24,3,2,0,0
397,9614,2,5294,0,12,62,19,14,64,0,2,0,0,0,57,9,5,3,0,0,61,12,1,0,0,0
398,9614,3,5293,0,54,132,40,55,133,0,2,0,0,0,110,36,11,8,11,10,130,53,2,1,0,0
399,9614,3,5294,0,26,70,37,26,70,0,3,0,0,0,61,25,9,1,0,0,69,26,1,0,0,0
400,9615,1,5295,0,15,66,22,15,66,0,0,0,0,0,50,9,6,2,10,4,66,15,0,0,0,0
401,9615,1,5296,0,19,43,44,19,43,0,0,0,0,0,42,19,1,0,0,0,43,19,0,0,0,0
402,9615,2,5295,0,21,72,29,21,72,0,0,0,0,0,63,14,4,3,5,4,72,21,0,0,0,0
403,9615,2,5296,0,31,68,45,31,68,1,3,33,0,0,63,27,3,2,2,2,68,31,0,0,0,0
404,9615,3,5295,0,32,86,37,35,89,0,0,0,0,0,74,26,9,5,3,1,85,31,1,1,0,0
405,9615,3,5296,0,27,70,38,28,74,1,4,25,0,0,69,27,1,0,0,0,70,27,0,0,0,0
406,9616,1,5297,0,25,54,46,25,54,0,0,0,0,0,39,12,7,5,8,8,54,25,0,0,0,0
407,9616,1,5298,0,12,45,26,13,46,0,1,0,0,0,37,7,4,1,4,4,43,11,2,1,0,0
408,9616,2,5297,0,31,52,59,111,174,1,4,25,1,0,51,30,1,1,0,0,4,1,0,0,48,30
409,9616,2,5298,1,7,8,87,16,23,0,0,0,0,0,6,5,2,2,0,0,5,4,0,0,3,3
410,9616,3,5297,0,15,34,44,16,37,0,5,0,0,0,28,12,0,0,6,3,34,15,0,0,0,0
411,9616,3,5298,0,23,40,57,25,42,1,1,100,0,0,33,18,6,4,1,1,33,20,2,1,5,2
412,9617,1,5299,0,30,53,56,31,54,0,3,0,0,0,34,11,9,9,10,10,50,29,3,1,0,0
413,9617,1,5300,0,19,45,42,21,47,1,4,25,0,0,29,7,12,8,4,4,43,19,2,0,0,0
414,9617,2,5299,0,94,160,58,106,173,0,1,0,0,0,139,76,20,17,1,1,116,63,42,29,2,2
415,9617,2,5300,0,28,67,41,37,76,1,5,20,0,0,59,22,7,5,1,1,62,25,5,3,0,0
416,9617,3,5299,0,25,46,54,30,52,0,0,0,0,0,27,9,13,11,6,5,41,20,2,2,3,3
417,9617,3,5300,0,20,36,55,22,39,0,5,0,0,0,26,11,8,7,2,2,35,20,0,0,1,0
418,9618,1,5301,0,35,67,52,35,67,0,2,0,0,0,45,16,16,13,6,6,65,34,2,1,0,0
419,9618,1,5302,1,32,55,58,32,55,0,0,0,0,0,48,27,7,5,0,0,48,29,0,0,7,3
420,9619,1,5303,0,3,4,75,11,14,5,6,83,0,0,4,3,0,0,0,0,0,0,0,0,4,3
421,9619,1,5304,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,9619,2,5303,0,1,2,50,1,2,0,1,0,0,0,1,0,1,1,0,0,2,1,0,0,0,0
423,9619,2,5304,1,4,5,80,4,5,0,0,0,0,0,5,4,0,0,0,0,2,1,0,0,3,3
424,9620,1,5305,0,18,48,37,18,48,0,0,0,0,0,42,12,4,4,2,2,47,17,1,1,0,0
425,9620,1,5306,0,34,56,60,34,56,0,2,0,2,0,46,26,8,6,2,2,52,30,0,0,4,4
426,9620,2,5305,0,4,12,33,6,14,0,0,0,0,0,11,3,1,1,0,0,12,4,0,0,0,0
427,9620,2,5306,0,15,21,71,19,25,2,2,100,3,1,18,12,3,3,0,0,9,6,0,0,12,9
428,9620,3,5305,0,3,5,60,3,5,0,0,0,0,0,4,2,1,1,0,0,5,3,0,0,0,0
429,9620,3,5306,0,23,25,92,26,30,2,4,50,1,0,24,22,1,1,0,0,6,6,0,0,19,17
430,9621,1,5307,0,5,18,27,5,19,1,2,50,1,1,15,3,1,1,2,1,16,4,0,0,2,1
431,9621,1,5308,0,10,17,58,11,18,0,1,0,1,0,9,3,2,1,6,6,14,8,1,0,2,2
432,9621,2,5307,0,4,10,40,26,33,2,2,100,0,0,10,4,0,0,0,0,10,4,0,0,0,0
433,9621,2,5308,0,12,15,80,32,35,0,0,0,1,0,11,8,1,1,3,3,8,5,1,1,6,6
434,9621,3,5307,0,9,12,75,31,35,1,1,100,0,0,12,9,0,0,0,0,0,0,0,0,12,9
435,9621,3,5308,0,3,5,60,31,33,0,0,0,0,0,4,2,0,0,1,1,3,1,0,0,2,2
436,9622,1,5309,0,35,53,66,35,53,0,0,0,0,0,29,13,20,18,4,4,52,34,1,1,0,0
437,9622,1,5310,0,39,68,57,42,71,0,0,0,0,0,62,34,6,5,0,0,66,37,2,2,0,0
438,9622,2,5309,0,36,65,55,36,65,0,0,0,0,0,42,14,19,18,4,4,64,35,1,1,0,0
439,9622,2,5310,0,40,80,50,40,80,1,1,100,0,0,69,29,10,10,1,1,72,36,8,4,0,0
440,9622,3,5309,0,17,29,58,19,31,1,1,100,0,0,24,13,4,3,1,1,24,14,0,0,5,3
441,9622,3,5310,0,31,55,56,47,74,0,0,0,0,0,46,23,8,7,1,1,51,27,3,3,1,1
442,9622,4,5309,0,30,47,63,32,49,0,0,0,0,0,32,16,12,11,3,3,45,28,2,2,0,0
443,9622,4,5310,0,49,81,60,53,85,0,1,0,0,0,73,41,7,7,1,1,66,38,15,11,0,0
444,9622,5,5309,0,45,66,68,50,71,0,0,0,0,0,47,26,17,17,2,2,64,43,1,1,1,1
445,9622,5,5310,0,31,62,50,32,63,0,3,0,0,0,57,27,5,4,0,0,61,30,1,1,0,0
446,9623,1,5311,0,16,19,84,39,44,2,2,100,0,0,12,9,6,6,1,1,3,2,0,0,16,14
447,9623,1,5312,0,4,6,66,9,11,0,0,0,0,0,1,1,2,1,3,2,6,4,0,0,0,0
448,9623,2,5311,0,7,10,70,30,38,1,6,16,0,0,5,3,5,4,0,0,2,0,2,2,6,5
449,9623,2,5312,0,1,7,14,13,19,0,0,0,0,0,2,0,5,1,0,0,7,1,0,0,0,0
450,9623,3,5311,0,1,2,50,2,3,0,3,0,0,0,0,0,2,1,0,0,2,1,0,0,0,0
451,9623,3,5312,0,23,28,82,66,74,0,0,0,1,0,23,18,5,5,0,0,6,3,1,1,21,19
452,9624,1,5313,0,3,6,50,19,25,2,6,33,0,0,5,2,0,0,1,1,6,3,0,0,0,0
453,9624,1,5314,0,9,19,47,24,34,0,0,0,0,0,15,7,1,1,3,1,19,9,0,0,0,0
454,9624,2,5313,0,9,13,69,21,28,1,2,50,0,0,8,5,2,2,3,2,9,5,2,2,2,2
455,9624,2,5314,0,11,16,68,19,27,0,0,0,0,0,7,4,6,4,3,3,13,8,3,3,0,0
456,9624,3,5313,0,6,8,75,14,21,2,3,66,0,0,4,2,3,3,1,1,4,2,2,2,2,2
457,9624,3,5314,0,10,13,76,29,33,0,0,0,0,0,11,8,2,2,0,0,9,6,0,0,4,4
458,9625,1,5315,0,29,39,74,29,39,0,0,0,0,0,18,12,12,9,9,8,36,26,3,3,0,0
459,9625,1,5316,1,19,65,29,22,69,0,0,0,0,0,56,13,5,2,4,4,55,15,0,0,10,4
460,9625,2,5315,0,17,25,68,25,33,0,0,0,1,0,15,10,5,4,5,3,18,11,7,6,0,0
461,9625,2,5316,0,14,33,42,16,35,0,0,0,0,0,22,5,11,9,0,0,30,11,3,3,0,0
462,9626,1,5317,0,11,20,55,11,20,0,0,0,0,0,12,4,6,5,2,2,20,11,0,0,0,0
463,9626,1,5318,0,14,51,27,14,51,0,0,0,0,0,39,6,7,4,5,4,51,14,0,0,0,0
464,9626,2,5317,0,15,28,53,16,31,0,2,0,0,0,19,9,6,4,3,2,23,11,5,4,0,0
465,9626,2,5318,0,8,48,16,13,55,1,1,100,0,0,44,8,4,0,0,0,43,5,1,1,4,2
466,9626,3,5317,0,10,22,45,34,50,1,1,100,0,0,19,7,2,2,1,1,14,4,0,0,8,6
467,9626,3,5318,0,9,34,26,14,39,0,0,0,0,0,31,6,3,3,0,0,34,9,0,0,0,0
468,9627,1,5319,0,11,21,52,11,21,0,1,0,0,0,18,8,0,0,3,3,14,7,1,1,6,3
469,9627,1,5320,0,7,21,33,7,21,0,1,0,0,0,19,5,2,2,0,0,20,7,1,0,0,0
470,9628,1,5321,0,18,32,56,20,34,0,0,0,0,0,26,12,0,0,6,6,32,18,0,0,0,0
471,9628,1,5322,0,33,42,78,39,49,1,1,100,0,0,28,21,13,12,1,0,31,24,1,1,10,8
472,9628,2,5321,0,38,77,49,39,78,0,0,0,0,0,77,38,0,0,0,0,74,36,3,2,0,0
473,9628,2,5322,0,35,48,72,36,49,1,3,33,0,1,45,32,3,3,0,0,46,33,2,2,0,0
474,9629,1,5323,0,30,66,45,41,80,3,5,60,0,0,57,22,7,6,2,2,55,27,11,3,0,0
475,9629,1,5324,0,30,60,50,41,72,0,0,0,0,0,54,24,5,5,1,1,49,22,9,7,2,1
476,9629,2,5323,0,33,52,63,45,65,2,4,50,0,0,41,23,11,10,0,0,48,29,3,3,1,1
477,9629,2,5324,0,35,59,59,42,67,0,1,0,0,0,55,32,3,2,1,1,46,24,13,11,0,0
478,9629,3,5323,0,24,39,61,30,46,3,5,60,0,0,35,20,4,4,0,0,27,13,4,4,8,7
479,9629,3,5324,0,25,34,73,38,47,0,0,0,0,0,33,24,1,1,0,0,33,24,1,1,0,0
480,9630,1,5325,0,21,52,40,29,61,1,4,25,0,0,39,11,9,8,4,2,44,14,5,5,3,2
481,9630,1,5326,0,28,81,34,34,87,0,0,0,0,0,57,14,17,8,7,6,78,26,2,2,1,0
482,9630,2,5325,0,29,48,60,44,64,2,2,100,0,0,37,21,5,2,6,6,31,12,0,0,17,17
483,9630,2,5326,0,19,48,39,25,56,0,0,0,0,0,31,8,12,8,5,3,46,17,1,1,1,1
484,9630,3,5325,0,12,35,34,30,62,2,5,40,0,0,33,10,2,2,0,0,23,3,0,0,12,9
485,9630,3,5326,0,19,49,38,31,64,0,0,0,0,0,40,12,4,2,5,5,48,18,1,1,0,0
486,9631,1,5327,0,10,18,55,13,21,0,0,0,0,0,7,2,10,7,1,1,10,2,8,8,0,0
487,9631,1,5328,0,4,7,57,7,10,0,3,0,0,0,4,2,2,1,1,1,4,2,3,2,0,0
488,9631,2,5327,0,18,35,51,26,43,1,1,100,0,0,22,9,12,9,1,0,26,11,8,7,1,0
489,9631,2,5328,0,11,21,52,18,28,1,3,33,0,0,15,6,6,5,0,0,19,9,2,2,0,0
490,9631,3,5327,0,19,43,44,19,44,1,1,100,0,0,35,12,8,7,0,0,36,13,7,6,0,0
491,9631,3,5328,0,10,34,29,18,42,0,3,0,0,0,29,6,3,2,2,2,31,8,3,2,0,0
492,9632,1,5329,0,11,21,52,11,21,0,0,0,0,0,13,5,1,1,7,5,21,11,0,0,0,0
493,9632,1,5330,1,24,46,52,25,47,0,0,0,0,0,40,21,1,1,5,2,39,19,2,2,5,3
